Issue,Volume,title,authors,views,citations
293,56,Cooperation among Statistical and other Societies: Presidential Address,Morris H. Hansen,22,1
293,56,Some Nonparametric Tests for Comovements between Time Series,Leo A. Goodman & Yehuda Grunfeld,15,14
293,56,Some Aspects of Seasonality in the Consumer Price Index,H. E. Riley,8,2
293,56,Almost Linearly-Optimum Combination of Unbiased Estimates,Max Halperin,18,18
293,56,Bias in Estimates of the U.S. Nonwhite Population as Indicated by Trends in Death Rates,Richard F. Tomasson,9,0
293,56,Multiple Comparisons among Means,Olive Jean Dunn,140,912
293,56,On Some Measures of Food Marketing Services,George W. Ladd,10,3
293,56,Unbiased Ratio Estimators in Stratified Sampling,Jose Nieto de Paschal,26,0
293,56,A Reproducible Method of Counting Persons of Spanish Surname,Robert W. Buechley,10,16
293,56,Residual Analysis,"Rudolf J. Freund, Richard W. Vail & C. W. Clunies-Ross",18,9
293,56,Note on Stepwise Least Squares,Arthur S. Goldberger & D. B. Jochems,12,13
293,56,A Parametric Estimate of the Standard Error of the Survival Rate,Fred Ederer,7,3
293,56,A Note on Follow-Up for Survival in the Presence of Movement,D. J. Thompson & D. Kodlin,9,0
293,56,The Probability of Reversal Associated with a Test Procedure when Data are Incomplete,Bernard S. Pasternack & Junjiro Ogawa,11,2
293,56,Variance Estimates in “Optimum” Sample Designs,Alan Ross,17,0
293,56,On Stabilizing the Binomial and Negative Binomial Variances,Nico F. Laubscher,15,8
293,56,On Matching Lists by Samples,Des Raj,8,3
293,56,Probability Table for Number of Runs of Signs of First Differences in Ordered Series,Eugene S. Edgington,8,7
293,56,Book Reviews,,14,0
293,56,Editorial Board Page,,7,0
292,55,In Determinism in Science and New Demands on Statisticians,Jerzy Neyman,15,1
292,55,"Market Growth, Company Diversification and Product Concentration 1947–1954",Ralph L. Nelson,15,3
292,55,On Finite Sample Distributions of Generalized Classical Linear Identifiability Test Statistics,R. L. Basmann,20,97
292,55,A Note on the Limiting Relative Efficiency of the Wald Sequential Probability Ratio Test,Robert Bechhofer,13,22
292,55,Internal Migration Statistics for the United States,Everett S. Lee & Anne S. Lee,11,4
292,55,Bivariate Exponential Distributions,E. J. Gumbel,134,307
292,55,On the Exact Variance of Products,Leo A. Goodman,250,360
292,55,On Conditional Expectations of Location Statistics,Robert V. Hogg,10,12
292,55,A New Binomial Approximation for Use in Sampling from Finite Populations,Peter J. Sandiford,22,5
292,55,Circular Error Probabilities,H. Leon Harter,20,14
292,55,Effect of Bias on Estimates of the Circular Probable Error,P. B. Moranda,10,0
292,55,"Bibliography on Simulation, Gaming, Artificial Intelligence and Allied Topics",Martin Shubik,27,16
292,55,Corrigenda,,8,0
292,55,Book Reviews,,7,0
291,55,"Competing Exponential Risks, with Particular Reference to the Study of Smoking and Lung Cancer",Joseph Berkson & Lila Elveback,16,22
291,55,A Nonparametric Sum of Ranks Procedure for Relative Spread in Unpaired Samples,Sidney Siegel & John W. Tukey,26,71
291,55,Statistical Evaluation of Cloud Seeding Operations,K. A. Brownlee,12,3
291,55,The Use of Statistics in the Formulation and Evaluation of Social Programmes,Octavio Cabello,10,0
291,55,Consumers' Propensities to Hold Liquid Assets,Harold W. Guthrie,9,1
291,55,Early Failures in Life Testing,Rupert G. Miller Jr.,13,7
291,55,Mathematical Models for Ranking from Paired Comparisons,H. D. Brunk,13,5
291,55,Tables of Confidence Limits for the Binomial Distribution,James Pachares,10,2
291,55,A Method of Analyzing Log-Normally Distributed Survival Data with Incomplete Follow-Up,Manning Feinleib,15,6
291,55,On the Choice of Plotting Positions on Probability Paper,Bradford F. Kimball,22,42
291,55,Bibliography on Sequential Analysis,J. Edward Jackson,17,12
291,55,Book Reviews,,13,0
291,55,Editorial Board Page,,7,0
290,55,A Multiplicative Model for Analyzing Variances Which are Affected by Several Factors,Robert E. Bechhofer,10,2
290,55,Certain Uncorrelated Statistics,Robert V. Hogg,12,8
290,55,Changes in the Rate and Components of Household Formation,Sherman J. Maisel,9,6
290,55,A Statistical Investigation of the Industrialization Controversy,Stephen Spiegelglas,13,0
290,55,Optimal Properties of Exponentially Weighted Forecasts,John F. Muth,70,173
290,55,Large-Sample Covariance Analysis when the Control Variable is Fallible,Frederic M. Lord,20,53
290,55,Variance of the Median of Samples from a Cauchy Distribution,Paul R. Rider,85,2
290,55,Tests of the Hypothesis That a Linear Regression System Obeys Two Separate Regimes,Richard E. Quandt,55,248
290,55,A Note on Average Tau as a Measure of Concordance,William L. Hays,19,26
290,55,Estimation in the Truncated Poisson Distribution when Zeros and Some Ones are Missing,A. Clifford Cohen Jr.,21,5
290,55,Book Reviews,,15,0
290,55,Editorial Board Page,,8,0
289,55,The Dual Function of Statistics: Presidential Address,Rensis Likert,12,6
289,55,Three Sources of Data on Commuting: Problems and Possibilities,Leo F. Schnore,12,2
289,55,Processing Underdeveloped Data from an Underdeveloped Area,Clifton R. Wharton Jr.,11,0
289,55,Leading British Statisticians of the Nineteenth Century,Paul J. Fitzpatrick,24,2
289,55,The Female Labor Force: A Case Study in the Interpretation of Historical Statistics,Robert W. Smuts,13,2
289,55,Where Do We Go from Here?,John W. Tukey,17,5
289,55,A Test Procedure with a Sample from a Normal Population when an Upper Bound to the Standard Deviation is Known,Theodore Colton,10,2
289,55,Design and Estimation in Two-Way Stratification,"Edward C. Bryant, H. O. Hartley & R. J. Jessen",17,13
289,55,Extension of the Wilcoxon-Mann-Whitney Test to Samples Censored at the Same Fixed Point,Max Halperin,23,20
289,55,Estimating the Parameters of a Modified Poisson Distribution,A. Clifford Cohen Jr.,17,12
289,55,On Testing the Equality of Parameters in k Rectangular Populations,C. G. Khatri,11,0
289,55,Variance of the Median of Small Samples from Several Special Populations,Paul R. Rider,49,9
289,55,"Regional Cycles of Manufacturing Employment in the United States, 1914–1953",George H. Borts,12,3
289,55,Book Reviews,,12,0
289,55,Editorial Board Page,,9,0
288,54,Editorial Board,,2,0
288,54,Editorial Collaborators December 1959 JASA,,1,0
288,54,Problems in Estimating Federal Government Expenditures,Samuel M. Cohn,1,0
288,54,Analysis of Vital Statistics by Census Tract,Elizabeth J. Coulter & Lillian Guralnick,1,2
288,54,A Check on Gross Errors in Certain Variance Computations,Hyman B. Kaitz,1,0
288,54,Automatic Programming for Automatic Computers,Mitchell O. Locks,1,0
288,54,"Matrix Inversion, Its Interest and Application in Analysis of Data",B. G. Greenberg & A. E. Sarhan,2,8
288,54,A Multiple Comparison Sign Test: Treatments Versus Control,Robert G. D. Steel,4,4
288,54,"The Lady Tasting Tea, and Allied Topics",N. T. Gridgeman,4,0
288,54,Tables for the Sign Test When Observations are Estimates of Binomial Parameters,Arthur Cohen,1,0
288,54,Comparison of Estimates of Circular Probable Error,P. B. Moranda,3,3
288,54,A Note on Mean Square Successive Differences,J. N. K. Rao,3,0
288,54,Notes About Authors,,1,0
288,54,Corrigenda,,1,0
288,54,"Probability and Statistics for Business Decisions: An Introduction to Managerial Economics under Uncertainty. Robert Schlaifer. New York: McGraw-Hill Book Company, Inc., 1959. Pp. xii, 732. $11.50.",F. J. Anscombe,2,0
288,54,"Statistics: An Introduction. Donald A. S. Fraser. New York: John Wiley and Sons, Inc., 1958. Pp. ix, 398. $6.75.",H. A. David,1,0
288,54,"Principles of Statistical Techniques. P. G. Moore. New York: Cambridge University Press, 1958. Pp. viii, 239. $3.75.",Clyde Y. Kramer,1,1
288,54,"Basic Statistical Methods. N. M. Downie and R. W. Heath, New York; Harper, 1959. pp. xii, 289. $4.50.",Olive Jean Dunn,2,0
288,54,"Techniques of Population Analysis. George W. Barclay. New York: John Wiley & Sons Inc., 1958. Pp. XIII, 311. $4.75.",Jacob S. Siegel,2,0
288,54,"Multilingual Demographic Dictionary. English Section. Population Studies, No. 29. United Nations. New York, 1958. Pp. viii, 77. $.50.",,1,0
288,54,"Statistical Yearbook 1958. United Nations. New York, New York: Columbia University Press, 1958. Pp. 612. $8.00 cloth; $6.50 paper.",,1,0
288,54,"Yearbook of International Trade Statistics 1956, Volume I and II; 1957, Volume I and II. Statistical Office of the United Nations, Department of Economic and Social Affairs. New York: Columbia University Press 1957; 1958. Paper. 1956 Volume I Pp. 629 $7.00, Volume II Pp. 155 $1.50. 1957 Volume I, Pp. 622 $6.00, Volume II Pp. 155. $1.50.",Walther P. Michael,2,0
288,54,"World Economic Survey, 1958. United Nations, Department of Economic and Social Affairs, New York: Columbia University Press, 1959. Pp. xv, 298. $3.00.",Richard J. Foote,1,0
288,54,"Frequency of Change in Wholesale Prices: A Study of Price Flexibility, A Study Prepared for the Joint Economic Committee. United States Department of Labor, Bureau of Statistics. Washington, D.C.: U. S. Government Printing Office, 1959. Pp. vi, 88. $0.30.",Elmer C. Bratt,1,0
288,54,"The Volume of Mortgage Debt in the Postwar Decade. Saul B. Klaman. Technical Paper No. 13. New York: National Bureau of Economic Research, 1958. Pp. xv, 143. $2.00, paper.",Andrew F. Brimmer,1,0
288,54,"New England Economic Indicators, Second Edition. Chris A. Theodore. Boston: Bureau of Business Research, Boston University, College of Business Administration, 1957. Pp. vi, 90. $2.50. Paper.",Elmer C. Bratt,1,0
288,54,"Information Theory and Statistics. Solomon Kullback. New York: John Wiley and Sons, Inc.; London: Chapman and Hall, Ltd.; 1959. Pp. xvii, 395. $12.50.",D. V. Lindley,5,1
288,54,"Alcune memorie matematiche. F. P. Cantelli. Pubbl. Facoltà Economia e Commercio. Università di Roma. Milano: A. Giuffré, 1958. Pp. xxx, 448, Ital. Lire 4.000.",Leonard J. Savage,2,0
288,54,"Formeln und Tabellen der mathematischen Statistik. Ulrich Graf and Hans-Joachim Henning. Berlin, Göttingen, Heidelberg: Springer-Verlag, 1958. Pp. vii, 104. DM 12.60.",Gottfried E. Noether,1,0
288,54,Publications Received,,1,0
288,54,"Index to Volume 54, 1959",,1,0
287,54,Some Methodological Notes on the Deflation of Construction,Norman M. Kaplan,9,4
287,54,An Econometric Model for United States Agriculture,William A. Cromarty,15,3
287,54,A Note on the Relationship Between Earning Expectations and New Car Purchases,Peter E. de Janosi,9,0
287,54,The Accuracy of Census Literacy Statistics in Iran,Charles Windle,10,0
287,54,Sources of Statistics on Crime and Correction,Ronald H. Beattie,9,0
287,54,Publication Decisions and Tests of Significance—A Comment,Gordon Tullock,11,2
287,54,Some Finite Population Unbiased Ratio and Regression Estimators,M. R. Mickey,28,18
287,54,"Confidence Intervals for the Means of Dependent, Normally Distributed Variables",Olive Jean Dunn,35,38
287,54,A Basis for the Selection of a Response Surface Design,G. E. P. Box & Norman R. Draper,322,238
287,54,Remarks on Zeros and Ties in the Wilcoxon Signed Rank Procedures,John W. Pratt,55,43
287,54,Graphic Methods Based upon Properties of Advancing Centroids,S. I. Askovitz,8,1
287,54,Optimal Confidence Intervals for the Variance of a Normal Distribution,R. F. Tate & G. W. Klett,43,48
287,54,Extended Tables of the Percentage Points of Student's t-Distribution,Enrico T. Federighi,14,10
287,54,Percentage Points for the Distribution of Outgoing Quality,G. P. Steck & D. B. Owen,11,1
287,54,Notes About Authors,,8,0
287,54,Book Reviews,,7,0
287,54,Publications Received,,7,0
286,54,A Guide to the Literature on Statistics of Religious Affiliation with References to Related Social Studies,Benson Y. Landis,13,3
286,54,Increase in Rent of Dwelling Units from 1940 to 1950,Margaret G. Reid,9,0
286,54,The Demand for Fertilizer in 1954: An Inter-State Study,Zvi Geiliches,12,0
286,54,Maps Based on Probabilities,Mieczyslaw Choynowski,24,20
286,54,Parameter Estimates and Autonomous Growth,W. A. Neiswangee & T. A. Yancey,10,0
286,54,On the Problem of Matching Lists by Samples,W. Edwards Deming & Gerald J. Glasser,10,10
286,54,On Variances of Ratios and their Differences in Multi-Stage Samples,Leslie Kish & Irene Hess,15,6
286,54,Accuracy Requirements for Acceptance Testing of Complex Systems,C. R. Gates & C. R. Gates,11,1
286,54,Correlation Between Sample Means and Sample Ranges,Bernard Ostle & George P. Steck,17,2
286,54,Problems in Mental Test Theory Arising from Errors of Measurement,Frederic M. Lord,14,1
286,54,Notes About Authors,,8,0
286,54,"Summaries of Papers Delivered at the 118th Annual Meeting of the American Statistical Association, Chicago Illinois, December 27–30, 1958",,11,0
286,54,Book Reviews,,7,0
286,54,Publications Reveived,,9,0
286,54,American Statistical Association,,9,0
285,54,Statisticians—Today and Tomorrow: Presidential Address,Walter E. Hoadley Jr,10,0
285,54,Some Soviet Statistical Books of 1957,Eberhard M. Fels,10,0
285,54,Publication Decisions and their Possible Effects on Inferences Drawn from Tests of Significance—or Vice Versa,Theodore D. Sterling,275,26
285,54,Inhalation in Relation to Type and Amount of Smoking,E. Cuyler Hammond,12,10
285,54,Panel Mortality and Panel Bias,Marion Gross Sobol,12,16
285,54,Some Problems of the Household Interview Design for the National Health Survey,Harold Nisselson & Theodore D. Woolsey,9,2
285,54,Minimum Variance Stratification,Tore Dalenius & Joseph L. Hodges Jr,41,73
285,54,How Many of a Group of Random Numbers will be Usable in Selecting a Particular Sample?,Howard L. Jones,10,3
285,54,Measures of Association for Cross Classifications. II: Further Discussion and References,Leo A. Goodman & William H. Kruskal,48,93
285,54,"Compact Table of Twelve Probability Levels of the Symmetric Binomial Cumulative Distribution for Sample Sizes to 1,000",William J. Mackinnon,9,4
285,54,The Fitting of Straight Lines when Both Variables are Subject to Error,Albert Madansky,41,168
285,54,Linear Programming Techniques for Regression Analysis,Harvey M. Wagner,89,92
285,54,Comments on “the Simplest Signed-Rank Tests”,John E. Walsh,12,1
285,54,Simplified Beta-Approximations to the Kruskal-Wallis H Test,David L. Wallace,18,8
285,54,A Production Model and Continuous Sampling Plan,I. Richard Savage,21,5
285,54,A Single Sampling Plan for Correlated Variables with a Single-Sided Specification Limit,K. C. Seal,12,1
285,54,Minimum Risk Specification Limits,F. H. Tingey & J. A. Merrill,12,1
285,54,Lower Bound Formulas for the Mean Intercorrelation Coefficient,Richard H. Willis,8,4
285,54,Statistical Data Available for Economic Research on Certain Types of Recreation,Marion Clawson,13,0
285,54,Notes About Authors,,7,0
285,54,Book Reviews,,9,0
285,54,Publications Received,,8,0
284,53,‘Student’ and Small Sample Theory,B. L. Welch,16,0
284,53,On Grouping for Maximum Homogeneity,Walter D. Fisher,73,157
284,53,Significance Tests in Parallel and in Series,I. J. Good,18,30
284,53,Ordinal Measures of Association,William H. Kruskal,140,166
284,53,Curtailed Sampling for Variables,Norman R. Garner,14,1
284,53,On the Studentized Smallest Chi-Square,K. V. Ramachandran,10,3
284,53,The Estimation of the Parameters of a Linear Regression System Obeying Two Separate Regimes,Richard E. Quandt,61,250
284,53,Alternative Definitions of the Serial Correlation Coefficient in short Autoregressive Sequences,Abbott S. Weinstein,10,3
284,53,A Stochastic Analysis of the Size Distribution of Firms,Irma G. Adelman,11,27
284,53,Some Analyses of Income-Food Relationships,Marguerite C. Burk,10,2
284,53,A Cross-Section Analysis of Non-Business Air Travel,John B. Lansing & Dwight M. Blood,10,2
284,53,Approaches to National Output Measurement,Paul B. Simpson,12,0
284,53,Notes on Immigration Statistics of the United States,E. P. Hutchinson,16,3
284,53,Notes about Authors,,7,0
284,53,Corrigenda,,7,0
284,53,Book Reviews,,8,0
284,53,Publications Received,,7,0
283,53,Influence of the Interviewer on the Accuracy of Survey Results,Robert H. Hanson & Eli S. Marks,14,26
283,53,Demand for Farm Products at Retail and the Farm Level Some Empirical Measurements and Related Problems,Rex F. Daly,10,1
283,53,Investment Estimates of Underdeveloped Countries: An Appraisal,William I. Abraham,9,0
283,53,Manufacturers' Inventory Cycles and Monetary Policy,Doris M. Eisemann,11,0
283,53,Leading American Statisticians of the Nineteenth Century II,Paul J. Fitzpatrick,11,0
283,53,Rectifying Inspection of a Continuous Output,F. J. Anscombe,13,6
283,53,Ranking Methods and the Measurement of Attitudes,R. Jardine,8,2
283,53,Randomization Tests for a Multivariate Two-Sample Problem,J. H. Chung & D. A. S. Fraser,18,24
283,53,A Method of Adjustment for Defective Data,Morris James Slonim & Chester H. McCall Jr.,8,0
283,53,A Test of Variances,K. V. Ramachandran,12,10
283,53,Notes about Authors,,8,0
283,53,Book Reviews,,11,0
283,53,Publications Received,,7,0
282,53,Measuring Recessions,Geoffrey H. Moore,13,1
282,53,The Accuracy and Structure of Industry Expectations in Relation to those of Individual Firms,Robert Ferber,10,1
282,53,An Index of Manufacturing Production in New England,Harry Benjamin Ernst,9,0
282,53,Effect of Varying Degrees of Transitory Income on Income Elasticity of Expenditures,Marilyn Dunsing & Margaret G. Reid,11,0
282,53,"The First 1,945 British Steamships",T. J. R. Hughes & Stanley Reiter,11,4
282,53,The Use of Random Work Sampling for Cost Analysis and Control,"A. C. Rosander, H. E. Guterman & A. J. McKeon",11,1
282,53,The Trentile Deviation Method of Weather Forecast Evaluation,Morris James Slonim,10,0
282,53,Weight-Height Standards Based on World War II Experience,Bernard D. Karpinos,8,5
282,53,Estimation of Survivorship in Chronic Disease: The “Actuarial” Method,Lila Elveback,16,7
282,53,Graphic Computation of Tau as a Coefficient of Disarray,Harold D. Griffin,10,9
282,53,A New Bivariate Sign Test,Isadore Blumen,21,23
282,53,Nonparametric Estimation from Incomplete Observations,E. L. Kaplan & Paul Meier,798,17019
282,53,Inadmissible Samples and Confidence Limits,Howard L. Jones,12,3
282,53,The Precision of Unbiased Ratio-Type Estimators,Leo A. Goodman & H. O. Hartley,24,14
282,53,On Noncoverage of Sample Dwellings,Leslie Kish & Irene Hess,10,6
282,53,Complete Counterbalancing of Immediate Sequential Effects in a Latin Square Design,James V. Bradley,38,50
282,53,Factorial Experimentation in Scheffé's Analysis of Variance for Paired Comparisons,Otto Dykstra Jr.,12,0
282,53,Design and Operation of a Double-Limit Variables Sampling Plan,Acheson J. Duncan,21,7
282,53,Empiric Investigation of a Test of Homogeneity for Populations Composed of Normal Distributions,G. A. Baker,10,3
282,53,Notes about Authors,,10,0
282,53,"Summaries of Papers Delivered at the 117th Annual Meeting of the American Statistical Association in Atlantic City, September 10–13, 1957",Abmen A. Alchian,10,0
282,53,Book Reviews,,8,0
282,53,Publications Received,,8,0
282,53,"American Statistical Association Report of the Board of Directors, 1957",,8,0
281,53,An Outlook Report,William R. Leonard,8,0
281,53,The Contributions of Karl Pearson,Helen M. Walker,18,6
281,53,Karl Pearson—An Appreciation on the 100th Anniversary of his Birth,Samuel A. Stouffer,11,0
281,53,Smoking and Lung Cancer: Some Observations on Two Recent Reports,Joseph Berkson,22,31
281,53,An Experiment with Weighted Indexes of Cyclical Diffusion,Bert G. Hickman,9,2
281,53,"A Statistical Analysis of Provisional Estimates of Gross National Product and its Components, of Selected National Income Components, and of Personal Saving",Arnold Zellner,13,13
281,53,Use of Varying Seasonal Weights in Price Index Construction,Doris P. Rothwell,10,0
281,53,Philippine Statistical Program Development and the Survey of Households,Milton D. Lieberman,9,1
281,53,Tinbergen on Economic Policy,Kenneth J. Arrow,12,1
281,53,On the Relative Accuracy of Some Sampling Techniques,Des Raj,14,4
281,53,Probabilistic Interpretations for the Mean Square Contingency,H. M. Blalock Jr.,12,2
281,53,Fitting Straight Lines When One Variable is Controlled,Henry Scheffé,12,0
281,53,Linear Curve Fitting Using Least Deviations,Otto J. Karst,21,31
281,53,A Modified Doolittle Approach for Multiple and Partial Correlation and Regression,Richard J. Foote,8,1
281,53,A Procedure for Computing Regression Coefficients,Dudley J. Cowden,12,1
281,53,A Statistical Model for Life-Length of Materials,Z. W. Birnbaum & S. C. Saunders,31,48
281,53,On the Distribution of Solutions in Linear Programming Problems,Harvey M. Wagner,10,8
281,53,On Ranking Parameters of Scale in Type III Populations,K. C. Seal,8,5
281,53,Use of Randomization in the Investigation of Unknown Functions,Robert Hooke,8,0
281,53,Some Aspects of the Use of the Sequential Probability Ratio Test,M. H. Degroot & Jack Nadler,11,1
281,53,Notes about Authors,,7,0
281,53,Book Reviews,,9,0
281,53,Publications Received,,7,4
280,52,Seasonal Adjustments by Electronic Computer Methods,Julius Shiskin & Harry Eisenpress,8,12
280,52,Problems in Measuring Long Term Growth in Income and Wealth,Alexander Gerschenkron,10,1
280,52,The Rational Origin for Measuring Subjective Values,L. L. Thurstone & Lyle V. Jones,11,6
280,52,Applications of a New Graphic Method in Statistical Measurement,Jacob Mincer,8,1
280,52,Graphic Computation of R 1.23,Frederick V. Waugh & Karl A. Fox,9,0
280,52,Confidence Intervals for the Product of Two Binomial Parameters,Robert J. Buehler,34,50
280,52,Optimum Sampling in Binomial Populations,Paul N. Somerville,14,0
280,52,Estimates of Sampling Variance where Two Units are Selected from Each Stratum,Nathan Keyfitz,13,14
280,52,Applications of Multivariate Polykays to the Theory of Unbiased Ratio-Type Estimation,D. S. Robson,14,40
280,52,Estimation of Parameters from Incomplete Multivariate Samples,George E. Nicholson Jr.,20,16
280,52,Truncation to Meet Requirements on Means,Frank Eugene Clark,9,1
280,52,The Midrange of a Sample as an Estimator of the Population Midrange,Paul R. Rider,9,11
280,52,Note on Grouping,D. R. Cox,41,84
280,52,Use of Dummy Variables in Regression Equations,Daniel B. Suits,177,124
280,52,Fitting a Straight Line to Certain Types of Cumulative Data,John Mandel,16,15
280,52,Estimating the Logistic Curve,H. Silverstone,11,10
280,52,Corrigenda,,8,0
280,52,Book Reviews,,8,0
280,52,Publications Received,,7,0
279,52,Leading American Statisticians in the Nineteenth Century,Paul J. Fitzpatrick,9,0
279,52,Statistics and Science,E. J. G. Pitman,20,2
279,52,Nonparametric Statistics,I. Richard Savage,43,33
279,52,"Charts of the 10% and 50% Points of the Operating Characteristic Curves for Fixed Effects Analysis of Variance F Tests, α = 0.01 and 0.05",Acheson J. Duncan,11,0
279,52,A Problem in Life Testing,D. J. Bartholomew,20,37
279,52,Historical Notes on the Wilcoxon Unpaired Two-Sample Test,William H. Kruskal,46,49
279,52,"Summaries of Papers Delivered at the 116th Annual Meeting of the American Statistical Association in Detroit, September 7–10, 1956",Armen A. Alchian,15,0
279,52,Book Reviews,,8,0
279,52,Publications Received,,8,0
278,52,Errors of the Third Kind in Statistical Consulting,A. W. Kimball,57,62
278,52,Sampling in a Nutshell,Morris James Slonim,17,0
278,52,National Income Statistics of Underdeveloped Countries,Harry T. Oshima,10,0
278,52,Estimating the Service Life of Household Goods by Actuarial Methods,Jean L. Pennock & Carol M. Jaeger,10,3
278,52,An Application of Multivariate Quality Control to Photographic Processing,J. Edward Jackson & Robert H. Morris,14,22
278,52,Maximum Likelihood Estimates for a Multivariate Normal Distribution when Some Observations are Missing,T. W. Anderson,183,201
278,52,The Analysis of Incomplete Block Designs,Marvin Zelen,20,6
278,52,Non-Additivities in a Latin Square Design,M. B. Wilk & Oscar Kempthorne,19,6
278,52,Transformations to Normality Using Fractional Powers of the Variable,P. G. Moore,8,4
278,52,Linear Transformation to a Set of Stochastically Dependent Normal Variables,William J. Moonan,11,8
278,52,The Regions of Unimodality and Positivity in the Abbreviated Edgeworth and Gram-Charlier Series,Gerald D. Berndt,10,1
278,52,The President's Economic Report,Arch Russell,10,0
278,52,Statistical Abstracts,,8,0
278,52,Book Reviews,,7,0
278,52,Publications Received,,7,0
278,52,"American Statistical Association Report of the Board of Directors, 1956",James G. Jester,7,0
277,52,Statistical Frontiers,Gertrude M. Cox,18,2
277,52,A Short-Cut Graphic Method for Fitting the best Straight Line to a Series of Points According to the Criterion of Least Squares,S. I. Askovitz,9,6
277,52,Rapid Analysis of 2 × 2 Tables,Irwin D. J. Bross & Ethel L. Kasten,11,2
277,52,A Note on the Effects of Nonresponse on Surveys,K. A. Brownlee,12,4
277,52,A Modification of Kendall's Tau for the Case of Arbitrary Ties in Both Rankings,Leta McKinney Adler,18,7
277,52,Two Confidence Intervals for the Ratio of Two Probabilities and Some Measures of Effectiveness,Gottfried E. Noether,10,9
277,52,A Systematic Method of Finding Defining Contrasts,Clark Holloway Jr.,8,0
277,52,On the Independence of Tests of Randomness and Other Hypotheses,I. Richard Savage,10,3
277,52,Tables for Best Linear Estimates by Order Statistics of the Parameters of Single Exponential Distributions from Singly and Doubly Censored Samples,A. E. Sarhan & B. G. Greenberg,11,16
277,52,Tables for Tolerance Limits for a Normal Population Based on Sample Mean and Range or Mean Range,Sujit Kumar Mitra,12,5
277,52,Statistical Abstracts,,9,0
277,52,Book Reviews,,7,0
277,52,Publications Received,,7,0
276,51,The Automatic Computer in Industry,Thornton C. Fry,13,2
276,51,The Effect of Respondent Ignorance on Survey Results,Robert Ferber,12,7
276,51,A Method of Estimating the Intercensal Population of Counties,Albert H. Crosetti & Robert C. Schmitt,10,4
276,51,Research on Metropolitan Population: Evaluation of Data,Otis Dudley Duncan,10,0
276,51,Measuring Spatial Association with Special Consideration of the Case of Market Orientation of Production,William Warntz,13,3
276,51,Practical Value of International Educational Statistics,Gustave Zakrzewski,10,0
276,51,Regression Techniques Applied to Seasonal Corrections and Adjustments for Calendar Shifts,Harry Eisenpress,11,5
276,51,The Ranking of Variances in Normal Populations,H. A. David,11,6
276,51,The Condition for Lot Size Production,Myron J. Gordon & William J. Taylor,11,0
276,51,Distributions Possessing a Monotone Likelihood Ratio,Samuel Karlin & H. Rubin,18,7
276,51,Quadratic Extrapolation and a Related Test of Hypotheses,A. de la Garza,22,1
276,51,Corrigenda,,9,0
276,51,Statistical Abstracts,,7,0
276,51,Book Reviews,,9,0
276,51,Publications Received,,8,0
275,51,The Optimum Strategy in Blackjack,"Roger R. Baldwin, Wilbert E. Cantey, Herbert Maisel & James P. McDermott",54,16
275,51,Two Sequential Tests Against Trend,Gottfried E. Noether,9,2
275,51,Equivalence of Two Estimates of Product Variance,D. W. Gaylor,9,3
275,51,The Economics of the President's Economic Reports,Arnold C. Harberger,9,0
275,51,Analytical Graduation of Fertility Rates,Ivo Lah,8,0
275,51,Asymptotic Efficiencies of a Nonparametric Life Test for Smaller Percentiles of a Gamma Distribution,John E. Walsh,11,1
275,51,Estimates of Bounded Relative Error for the Ratio of Variances of Normal Distributions,Stanley Reiter,10,1
275,51,Machine Computation of Higher Moments,Nathan Jaspen,8,1
275,51,"Summaries of Papers Delivered at the 115th Annual Meeting of the American Statistical Association in New York City, December 27–29, 1955",Armen A. Alchian,13,0
275,51,Statistical Abstracts,W. L. Smith,8,0
275,51,Book Reviews,,7,0
275,51,Publications Received,,7,0
274,51,A Sampling Procedure for Mailed Questionnaires,M. A. El-badry,14,22
274,51,The Economic Design of  X  Charts Used to Maintain Current Control of a Process,Acheson J. Duncan,68,185
274,51,Economically Optimum Acceptance Tests,John V. Breakwell,9,6
274,51,Analysis of Sensitivity Experiments when the Levels of Stimulus Cannot Be Controlled,Abraham Golub & Frank E. Grubbs,14,8
274,51,A Note on Uniformly Best Unbiased Estimators for Variance Components,Franklin A. Graybill & A. W. Wortham,16,6
274,51,Some Estimators in Sampling with Varying Probabilities without Replacement,Des Raj,15,24
274,51,The Efficiencies of Tests of Randomness Against Normal Regression,Alan Stuart,13,16
274,51,A Note on Matrix Inversion by the Square Root Method,David Durand,9,0
274,51,On Approximating the Point Binomial,Morton S. Raff,12,21
274,51,Fiscal-Year Reporting for Corporate Income Tax,W. L. Crum,10,0
274,51,Statistical Abstracts,,9,0
274,51,Book Reviews,,9,0
274,51,Publications Received,,7,0
273,51,Confession of Faith: 1955,Ralph J. Watkins,9,0
273,51,Statistician and Policy Maker: A Partnership in the Making,Werner Z. Hirsch,9,0
273,51,A Test of the Accuracy of a Production Index,Charles F. Carter & Mary Robson,8,1
273,51,On Simplifications of Sampling Design Through Replication with Equal Probabilities and without Stages,W. Edwards Deming,15,11
273,51,Investigating the Properties of a Sample Mean by Employing Random Subsample Means,Howard L. Jones,12,10
273,51,Some Theoretical Aspects of the Lot Plot Sampling Inspection Plan,Lincoln E. Moses,12,1
273,51,The Operating Characteristic Curve for Sequential Sampling by Variables when the Producer's and Consumer's Risks are Equal,Norman R. Garner,11,1
273,51,Table of Percentage Points of Kolmogorov Statistics,Leslie H. Miller,66,107
