Issue,Volume,title,authors,views,citations
81,11,The Limitations of Statistics,Kate Holladay North,6,0
80,10,The Outlook for a General System of Registration of Vital Statistics in the United States,Cressy L. Wilbur M.D.,8,0
80,10,Practical Suggestions for Improving Vital Statistics,Frederick L. Hoffman,7,0
80,10,The Importance of Uniform Methods in the Presentation of vital Statistics,Wilmer R. Batt M.D.,9,0
80,10,The Mortality from Consumption in Small Cities,Frederick S. Crum,7,0
80,10,Development of Vital Statistics,"Henry D. Holton A.M., M.D.",7,0
80,10,"The Methods Employed in Maine in Checking the Returns of Births, Marriages, and Deaths",A. G. Young Dr.,7,0
80,10,The Practical Application of Vital Statistics,William C. Woodward M.D.,7,0
80,10,Some Comparative Vital Statistics of Ontario and Michigan,Mr. Archibald Blue Holton,7,0
80,10,A Method of Dealing with Unregistered Deaths,Marshall Langton Price M.D.,8,1
80,10,Municipal Registration Legislation,Charles V. Chapin Superintendent of Health M.D.,7,0
80,10,The Practical Collection of Statistical Data,M. O. Heckard Registrar of Vital Statistics M.D.,9,0
80,10,An Aid in the Securing of Returns of Vital Statistics from Physicians,Ernest C. Levy Chief Health Officer M.D.,7,0
80,10,Practical Workings of Michigan's Birth Registration Law,William F. Petrie,7,0
80,10,Transit Permits,Franklin C. Gram M.D.,7,0
80,10,The Death-Rate of the City of New York as Affected by the Cosmopolitan Character of its Population,William H. Guilfoy Registrar Of Records M.D.,8,0
80,10,Review,,6,0
79,10,The Dewey Report on Wages in Manufacturing Industries in the United States,A. E. James,8,0
79,10,The Upper East Side: A Study in Living Conditions and Migration,Mary Louise Mark,9,0
79,10,Some Facts about the Prison Population in the United States,John Koren,8,0
79,10,Reviews,F. S. Crum,6,0
78,10,Physical Welfare of School Children,,10,0
77,10,Some Statistical Problems Connected with the World's Stock of Gold,Francis B. Forbes,7,0
77,10,"The Massachusetts Probation System, its Administration and Operation",,7,0
77,10,Homicide and the Death Penalty in Austria-Hungary,Maynahd Shipley,7,0
77,10,Statistics of Child Suicide,Arthur Macdonald,8,0
77,10,Criminal Statistics,,8,0
77,10,A Study of Sex Ratios,J. A. Hill,8,0
76,10,The Determination of Racial Stock among American Immigrants,Richard Boeckh,7,0
75,10,Death-Rate of the United States in 1900,Walter F. Willcox,7,0
75,10,Methods of Dealing with Birth-Rate Statistics,Carroll W. Doten,7,1
74,10,The World's Recent Production of Gold and its Influence upon Commodity Prices,Francis B. Forbes,8,0
74,10,A New Method of Index-Numbers for American Commodity-Prices,Francis B. Forbes,7,0
74,10,Statistics of Heredity,C.-E. A. Winslow,7,0
74,10,Foreign Vital Statistics,C.-E. A. Winslow,7,0
74,10,Municipal Statistics,C.-E. A. Winslow,7,0
74,10,State Sanitary Reports,C.-E. A. Winslow,7,0
74,10,A Decade of Public Charity in Indiana,,7,0
74,10,The Census of Iowa for the Year 1905,Roswell F. Phelps & C. W. Doten,7,0
73,10,"The General Death-Rate of Large American Cities, 1871–1904",Frederick L. Hoffman,7,1
73,10,Note,,8,0
72,9,Methods of Presenting Statistics of Wages,W. C. Mitchell,7,1
72,9,Poverty's Death-Rate,,9,0
72,9,Comment on the Method of Measuring Concentration of Wealth,I. M. Rubinow,7,0
72,9,Children of Decedents in Michigan,Cressy L. Wilbur,6,0
71,9,The Birth-Rate in New Hampshire,Allyn A. Young,7,0
71,9,Growth of the New York State Census,J. H. Middleton,7,0
71,9,Results of the Practical Abolition of Capital Punishment in Belgium,Maynard Shipley,7,0
71,9,Reviews,,6,0
70,9,Methods of Measuring the Concentration of Wealth,M. O. Lorenz,93,34
70,9,Homicide in New Hampshire,Harry G. Nutt,6,0
70,9,Reviews,,5,0
69,9,Recent Railway Accidents in the United States,Carroll W. Doten,11,1
69,9,Negroes in the United States,,9,0
67-68,9,The Bread and Meat of the World,Yves Guyot,7,0
67-68,9,Decline in Birth-Rate and Mortality of Infants,,8,0
66,9,The Negro as a Peasant Farmer,Katharine Coman,9,2
66,9,Census Statistics of Special Classes,John Koren,7,0
66,9,Reviews and Notes,,7,0
65,9,The Decrease of Consumption in New England,Dr. S. W. Abbott,8,0
63-64,8,Urban and Rural New England,William B. Bailey,8,0
63-64,8,Notes on Vital Statistics,,7,0
62,8,A Statistical Study of Patients Admitted at the Connecticut Hospital for Insane from the Years 1868 to 1901,Rollin H. Burr,7,0
61,8,The Negroes of St. Louis,Lilian Brandt,9,1
61,8,Notes on Recent Progress in Vital Statistics in the United States,,7,0
60,8,The Vital Statistics of the Census of 1900,Frederick L. Hoffman,8,0
59,8,A Statistical Study of the Fatality of Typhoid Fever at Different Seasons,C.-B. A. Winslow S.M.,7,1
58,8,"What is the Center of an Area, or the Center of a Population?",John F. Hayford,8,2
58,8,Element of Labor in Railway Expenditures,Andrew L. Horst,7,0
58,8,Notes on Vital Statistics,C.-E. A. Winslow,7,0
58,8,Statistics of Diseases,C.-E. A. Winslow,7,0
58,8,Recent Sanitary Reports,C.-E. A. Winslow,7,0
58,8,Mortality Statistics of Italy,,8,0
57,8,Notes on the Fraternal Beneficiary Corporations Doing Business in Massachusetts,Francis B. Forbes,8,0
57,8,Notes on the Census,,8,0
57,8,The Preservation of the Printed Records by the Nation,,8,0
57,8,Municipal Statistical Bulletins,,8,0
57,8,The Upper Million of England's Industrial Army,,8,0
56,7,Permanent Census Office,,10,0
56,7,Notes on Foreign Censuses,C.-E. A. Winslow,10,0
56,7,Notes on Vital Statistics of American Cities,C.-E. A. Winslow,10,0
56,7,Statistics of Diseases,C.-E. A. Winslow,11,1
56,7,Cost of Home-Cooked and Purchased Food,Ava M. Stoddard,12,0
56,7,A Study of Municipal Growth,F. S. Crum,11,0
56,7,Early Congressional Documents,,10,0
55,7,The Statistical Work of Süssmilch,Frederick S. Crum Ph.D.,12,2
54,7,Some Statistics of Recidivism among Misdemeanants in Boston,John Koren,10,0
54,7,The Fifty-Eighth Registration Report of Massachusetts,C.-E. A. Winslow,10,0
54,7,Notes on Vital Statistics,C.-E. A. Winslow,10,0
54,7,Statistics of Berlin,,10,0
54,7,Government Annuals and Periodicals,L. P. Lane,10,0
53,7,Industrial Consolidations in the United States,"Luther Conant Jr., S.B.",13,0
53,7,The Enumeration of Children,Allyn A. Young,8,1
53,7,Functional Health of Women,Mary Roberts Smith,10,0
53,7,Monthly Bulletin of the Statistics Department of Boston,,9,0
53,7,Economic Statistics,,8,0
53,7,Statistics of Pauperism,,10,0
53,7,The Ratio of Physicians to the Population,,10,0
52,7,Advertising in the United States,Sidney A. Sherman Ph.D.,19,0
52,7,The Practical Use of Vital Statistics,Frederick L. Hoffman,11,0
52,7,Classification of Causes of Death,C.-E. A. Winslow,11,0
52,7,Employer's Liability,Miles Menander Dawson,10,0
52,7,Quarterly Bulletin: Bureau of Economic Research,,11,0
52,7,Vital Statistics of the Army,,10,0
52,7,Notes on Vital Statistics,C.-E. A. Winslow,11,0
52,7,A Mathematical Analysis of the Curve of Deaths at Different Ages,C.-E. A. Winslow,12,1
52,7,Michigan Vital Statistics,,10,0
52,7,Census of Hawaii,,10,0
52,7,School Attendance in Rhode Island,,10,0
52,7,Notes,,11,0
52,7,Statistics of Housing Accommodation,,11,0
52,7,Inaccuracy of Trade Statistics,,11,0
51,7,The Registration Laws in the Colonies of Massachusetts Bay and New Plymouth,Robert René Kuczynski Ph.D.,10,0
51,7,Tramps and Wayfarers,,10,0
51,7,Race Problems in Cuba,William Z. Ripley,11,0
51,7,Education of Women,Alice Upton Pearmain,46,0
51,7,Monthly Bulletin of the Statistics Department of Boston,,10,0
51,7,Statistics of Institutions,C.-E. A. Winslow,10,0
51,7,Census of Cuba,,10,0
51,7,English Census Taking,,10,0
51,7,Italian Immigration,,10,0
51,7,International Statistics,,10,0
51,7,Argentine Statistics,F. S. Crum,10,0
51,7,Bulletins of Labor Bureaus,,10,0
51,7,Census Bulletins,,10,0
51,7,Boards of Trade,,10,0
51,7,General Remarks on the Gunshot Wounds of 1898 and 1899,,10,0
49-50,7,Statistics of College and Non-College Women,Mary Roberts Smith Ph.D.,40,1
49-50,7,The Comparative Accuracy of Different Forms of Quinquennial Age Groups,Allyn A. Young,9,1
49-50,7,Aids in the use of Government Publications,Lucius Page Lane,10,0
49-50,7,The Pauper Abstract of Massachusetts,C.-E. A. Winslow,8,0
49-50,7,Round Numbers,C.-E. A. Winslow,9,0
49-50,7,The Fatality of Certain Diseases,,7,0
49-50,7,Danish Labor Statistics,A. G. Keller,9,0
48,6,Development of the Plan for a Census of the World,John Howard Dynes,10,0
48,6,Miscellany and Notices,,8,0
47,6,Notes on Map Making and Graphic Representation,W. Z. Ripley,10,0
47,6,The Portuguese Population in the United States,Frederic L. Hoffman,10,0
47,6,Report on Uniform Financial School Reports,,9,0
47,6,Memorandum on Efforts to Determine the Area and Population of the Philippine Islands,W. F. Willcox,8,0
47,6,Notes concerning the Rates of Interest in California,Carl C. Plehn,8,0
47,6,Marriages of the Deaf,,10,0
46,6,The Growth of the Population of Boston,Frederick A. Bushée,10,0
46,6,Wage Statistics in Theory and Practice,Roland P. Falkner,8,0
46,6,A Comparative Study of the Statistics of Agriculture of the Tenth and Eleventh Census,N. I. Stone,9,0
46,6,A Note of Correction,Cressy L. Wilbur & Walter F. Willcox,8,0
45,6,Contributions to the History of Wage Statistics,Charles J. Bullock,8,0
45,6,A Year of State Deficits,Worthington C. Ford,8,1
45,6,Census of 1900,,9,0
45,6,Vital Statistics of the War with Spain,,8,0
45,6,A Study in Immigration,Reuben G. Thwaites,8,0
45,6,Notes,,9,0
44,6,Considerations in Gathering Forestry Statistics,B. E. Fernow,9,1
44,6,Reviews and Miscellany,,6,0
43,6,Comparative Statistics of Railroad Rates,Henry H. Swain Ph.D.,8,1
43,6,Comparative Statistics of Railroad Service under Different Kinds of Control,C. E. Prevey,7,0
43,6,Reviews and Miscellany,,6,0
42,6,Concentration in Pig-Iron and Coal Production,E. W. Parker,8,0
42,6,The Annual Statistics of Manufactures in Massachusetts,Horace G. Wadlin,9,0
42,6,The Workman in Berlin,Alice Rhinehart Callaway,8,0
42,6,Gold in Actual Circulation,L. J. Gage Secretary,8,0
42,6,Import and Export Valuations,F. C. Chappell,7,0
42,6,Statement of Death Rates,,8,0
41,6,Obstacles to Accurate Statistics,James H. Blodgett,10,0
41,6,Uniformity in Census Returns,,10,0
41,6,Cost of Production of Corn and Oats in Illinois in 1896,,9,0
41,6,Reviews and Miscellany,,8,0
40,5,Farm Ownership and Tenancy in the United States,Edward Atkinson,10,0
40,5,Vital Statistics at the American Public Health Association,"Cressy L. Wilbur, Jesus E. Monjaras, Elzear Pelletier, A. G. Young & Richard H. Lewis",9,0
40,5,Reviews and Notices,,8,0
39,5,Some Characteristics of Farm and Home Proprietors,George K. Holmes,9,0
39,5,"A Trial Bibliography of the Writings of Johann Peter SÜussmilch, 1707–1767",W. F. Willcox & F. S. Crum,9,0
39,5,Reviews and Notices,,7,0
38,5,Francis Amasa Walker,Hon. Carroll D. Wright,12,1
38,5,Bibliography of the Writings and Reported Addresses of Francis A. Walker,,10,0
37,5,Remarks of President Walker at Washington,,14,0
37,5,Vital Statistics for the Twelfth United States Census,Cressy L. Wilbur M.D.,11,0
37,5,The Vital Statistics of the Census,William A. King,11,0
37,5,General Francis A. Walker,,8,0
37,5,Reviews and Notices,,8,0
35-36,5,Round Numbers in Wages and Prices,Edward D. Jones Ph. D.,11,0
35-36,5,Reviews and Notices,,8,0
34,5,Railway Competition: A Problem in Statistics,H. T. Newcomb,9,0
34,5,Mortality in Twenty-Three Massachusetts Cities,Charles E. Burnap,9,0
34,5,Note on Methods of Estimating Population,,11,0
34,5,Reviews and Notices,,8,0
33,5,Real Estate Values in Boston,Henry Whitmore,11,0
33,5,Ethnic Influences in Vital Statistics,W. Z. Ripley,13,0
33,5,Reviews and Notices,,11,0
32,4,Accidents in Factories and Elsewhere,Katharine Pearson Woods,11,1
32,4,The Marriage Rate in Massachusetts,F. S. Crum,10,0
32,4,Recent Contributions to Vital Statistics,Gary N. Calkins,10,0
32,4,The International Statistical Institute,Roland P. Falkner,10,1
32,4,Reviews and Notices,,8,0
31,4,Almshouse Women,Mary Roberts Smith M.S.,10,1
31,4,Reviews and Notices,,8,0
31,4,Statistics of Insanity,,9,0
31,4,English Statistics of Insanity,,9,0
31,4,Statistics of Prostitution,,12,0
31,4,The Relative Heights and Weights of Bengal Prisoners,,9,0
31,4,Law of Large Numbers,,11,0
30,4,Receipts and Expenditures of Certain Wage-Earners in the Garment Trades,Miss Isabel Eaton,9,0
30,4,The Negro in the West Indies,Frederic L. Hoffman,12,0
30,4,Reviews and Notices,,10,0
28-29,4,Computation of the Value of the Wealth in Existence,George K. Holmes,9,0
28-29,4,Effects of Free Surrender and Loan Privileges in Life Insurance,Miles Menander Dawson,9,0
28-29,4,Was the Count of Population in 1890 Reasonably Correct?,Henry Gannett,11,0
28-29,4,Some Recent Contributions to the Literature of Vital Statistics,Gary N. Calkins,10,0
28-29,4,Reviews and Notices,,8,0
27,4,The Causes of Poverty Further Considered,Amos G. Warner,10,0
27,4,Congress of Hygiene and Demography,,13,0
25-26,4,"The Marriage Rate in Michigan, 1870–1800",Walter F. Willcox Ph.D.,9,0
25-26,4,The Classification of Occupations for Census Purposes,Henry Gannett A.M.,11,0
25-26,4,Nativity and Occupation of Members of the Massachusetts Legislature,F. H. Howland S.B.,9,0
25-26,4,The Sex Relation in Suicide,Frederick L. Hoffman,9,0
25-26,4,The Growth of St. Louis Children,William Townsend Porter,11,0
25-26,4,Reviews and Notices,,9,0
24,3,Statistical Data for the Study of the Assimilation of Races and Nationalities in the United States,Richmond Mayo-Smith,13,0
24,3,"Report of an International Mortality Standard, or Mortality Index",Joseph KÖ Rösi,11,0
24,3,Character and Volume of the Money of the United States,Maurice L. Muhleman,11,0
24,3,Fluctuations in the Secured Circulation of the National Banks and Their Relations to the Prices and Investment Values of Bonds,Charles A. Conant,11,0
24,3,Currency Reform in Austria-Hungary,Dr. Julius Mandello,12,0
24,3,Comparative Statistics of Primary Education,E. Levasseur,18,0
24,3,Results of Recent Investigations on Prices in the United States,Prof. F. W. Taussig,11,0
24,3,Geographical Concentration: An Historic Feature of American Agriculture,John Hyde,12,0
24,3,The Course of Wages in the United States since 1840,Carroll D. Wright United States Commissioner of Labor,11,0
24,3,Some Recent Results in Railway Statistics in the United States,Henry C. Adams Ph.D.,11,1
24,3,The Condition and Needs of Statistics of Marriage and Divorce,Rev. Samuel W. Dike LL.D.,12,0
24,3,Railway Statistics as Applicable to Earnings of Passenger Trains,M. Riebenack,12,1
24,3,Comparability of Trade Statistics of Various Countries,A. E. Bateman C.M.G.,11,0
24,3,The Geographical Distribution of the Population of the United States,Henry Gannett,12,0
24,3,A Preliminary Report on Anthropometry in the United States,"Edward Mussey Hartwell Ph.D., M.D.",16,1
24,3,Remarks on the Theory of Anthropometry,Franz Boas Ph.D.,16,0
24,3,On the Application to Individual School Children of the Mean Values Derived from Anthropological Measurements by the Generalizing Method,W. Townsend Porter M.D.,11,0
24,3,Anthropometric Statistics of Amherst College,Edward Hitchcock M.D.,15,0
24,3,An Anthropometrical Study of the Effects of Gymnastic Training on American Women,"Claës J. Enebuske A.M., Ph.D.",16,0
24,3,Railway Freight Traffic Statistics,C. P. Leland,16,0
23,3,Murders in Massachusetts,Waldo L. Cook,11,0
23,3,Classification of Occupations in the Census,,10,0
23,3,Growth of Cities in the United States during the Decade 1880–90,Carl Boyd,11,0
23,3,The Vital Statistics of an Apache Indian Community,,13,0
21,3,Observations on the Measure of Change,Charles H. Cooley,12,0
21,3,Cost Statistics of Public Electric Lighting,Victor Rosewater,12,0
21,3,Immigration and the Foreign Born Population,Prof. Richmond Mayo-Smith,15,0
21,3,The Value of Percentile Grades,Luther Gulick M.D.,15,0
21,3,Reviews and Notices,,10,0
20,3,The Establishment of an Imperial Commission for Labor Statistics in Germany,Carl C. Plehn Ph.D.,11,0
20,3,French Statistical Publications,Charles D. Hazen & Charles D. Hazen,13,0
20,3,"Sketch of the Life of Robert W. Wood, M.D.",John Ward Dean A.M.,10,0
20,3,Reviews and Notices,,14,0
18-19,3,A Statistical Inquiry concerning Domestic Service,Lucy M. Salmon A.M.,12,1
18-19,3,The Theory and Practice of Price Statistics,Roland P. Falkner Ph.D.,14,1
18-19,3,Measures of Distribution,George K. Holmes,10,1
18-19,3,Statistics of Suicides in New England,Davis R. Dewey Ph.D.,10,0
18-19,3,Semi-Annual Census of Paupers in Minnesota,H. H. Hart,10,0
18-19,3,Reviews and Notices,George K. Holmes,13,0
18-19,3,A Correction,,10,0
18-19,3,Net Profits of Manufacturing Industries in the State of Massachusetts,,10,0
17,3,Statistics of Crime in Massachusetts,Fred G. Pettigrove,15,1
17,3,Development of Statistics of Religions,M. Fournier de Flaix & Alice R. Jackson,21,0
17,3,Net Profits of Manufacturing Industries in the State of Massachusetts,Frederick B. Hawley,16,0
17,3,Classification of Trade Statistics,,13,0
17,3,Proposed Statistical Legislation,Roland P. Falkner,16,0
17,3,Reviews and Notices,,16,0
16,2,The Census Enumeration in Prussia,Carl C. Plehn Ph.D.,13,0
16,2,A Plea for the Average,George K. Holmes,12,1
16,2,Reviews and Notices,,11,0
15,2,The Eleventh Census,Hon. Robert P. Porter Superintendent of Census,19,1
15,2,Criminal Statistics,Roland P. Falkner,11,0
15,2,Reviews and Notices,,11,0
14,2,A Basis for Statistics of Cost of Production,Carroll D. Wright United States Commissioner of Labor,12,0
14,2,A Formula for Predicting the Population of the United States,Prof. H. S. Pritchett,12,3
14,2,Weight and Longevity,T. B. Macaulay,12,1
14,2,Some Results of Sanitary Legislation in England since 1875,Gary N. Calkins S.B.,11,0
14,2,Reviews and Notices,,10,0
13,2,The Growth of Cities in Massachusetts,Horace G. Wadlin,13,0
13,2,Rate of Natural Increase of Population in United States,Herman Hollerith Ph.D.,13,0
13,2,The First Census of Massachusetts,Hon. Samuel A. Green M.D.,11,0
13,2,The Commercial Death Rate,Albert C. Stevens,11,0
13,2,Parliamentary Elections in Japan,Theodore M. MacNair,12,0
13,2,Reviews and Notices,,13,0
11-12,2,Statistics of the Colored Race in the United States,President Francis A. Walker,14,0
11-12,2,How to Make Statistics Popular,Charles F. Pidgin,25,1
11-12,2,The Study of Retail Prices in Boston and Vicinity,Walter F. Cook S.B.,14,0
11-12,2,Reviews and Notices,,11,0
11-12,2,French and English Mortality,,13,0
11-12,2,Mulhall on Statistical Computations,,13,0
11-12,2,Mortality vs. Immortality,,12,0
11-12,2,Revenue Statistics of England,,12,0
11-12,2,"Vital Statistics of Trinidad, B. W. I.",,12,0
11-12,2,The English Census,,15,0
11-12,2,Tabular Standard of Value,,12,0
11-12,2,Charity Statistics,,15,0
10,2,The Study of Statistics in Italian Universities,Carroll D. Wright,12,1
10,2,Statistics of Private Corporations,Roland P. Falkner Ph.D.,14,1
10,2,Reviews and Notices,,13,0
10,2,Study of Statistics in Colleges,,13,0
10,2,The Fire Losses in the United States during 1889,,15,0
10,2,New French Mortality Tables,,12,0
9,2,Mortgage Statistics,George K. Holmes,18,1
9,2,Reviews and Notices,,11,0
9,2,Statistics of Christian Names in Early Times,,13,0
9,2,Census of the Electrical Industry,,12,0
9,2,Mortgages in Foreign Countries,,13,0
9,2,Examples of Statistical Fallacies,,20,0
8,1,Finance Statistics of the American Commonwealths,"Prof Edwin R. A. Seligman LL.B., Ph.D.",22,0
8,1,Errata,,11,0
8,1,Divorces in France,Benjamin F. Keller,11,0
8,1,Relief of the Poor in Germany,A. G. Warner,12,0
8,1,Prison Statistics of the United States for 1880,Roland P. Falkner,13,0
8,1,The Mechanism of Statistics,Charles F. Pidgin,13,0
8,1,Difficulties in Estimating Gold and Silver Production,,12,0
8,1,Strikes in France,J. G. Brooks,11,0
8,1,Commercial Geography,,14,0
8,1,Suggestions for the English Census of 1891,,13,0
8,1,Progress of the Royal Statistical Society,,12,0
8,1,On Collection of Marriage and Divorce Statistics,,13,0
8,1,Study of Statistics,,19,0
8,1,Preparations for the Eleventh Census,,14,0
8,1,Geographical Distribution of Irish Intellect,,11,0
7,1,Prison Statistics of the United States for 1888,Roland P. Falkner Ph. D.,17,0
7,1,An Account of the Collections of the American Statistical Association,Hon. Samuel A. Green M.D.,13,0
7,1,Galton's Statistical Methods,John Dewey,12,0
7,1,Insurance Records,,11,0
7,1,Municipal Budgets,,11,0
7,1,Reports of Treasury Bureau of Statistics,,11,0
7,1,Statistics of Citizenship in Massachusetts,,11,0
7,1,Statistics of New Jersey,,11,0
7,1,Railroad Statistics,,13,0
7,1,Mechanical Statistical Devices,,13,0
7,1,Minor Notices,,9,0
7,1,Books Received by the Library,,11,0
6,1,American Railroad Statistics,Prof. Arthur T. Hadley,16,0
6,1,Statistics of Municipal Finance,Prof. Henry B. Gardner,14,0
6,1,Newsholme's Vital Statistics,J. S. Billings,11,0
6,1,American Water-Works,G. F. Swain,11,0
6,1,Chronicle Fire Tables,,11,0
6,1,Two Commercial Geographies,,12,0
6,1,English Labour Statistics,,11,0
6,1,Tabulation of Statistics,,12,0
6,1,Convention of Commissioners of Bureaus of Statistics of Labor,,12,0
6,1,Books Received by the Library,,10,0
5,1,Notes on the Statistical Determination of the Causes of Poverty,Amos G. Warner Ph. D.,14,0
5,1,Statistics of Divorce in the United States and Europe,Samuel W. Dike,15,0
5,1,Losses in the Civil War,Francis A. Walker,12,0
5,1,Smith's Statistics and Economics,Henry C. Adams,14,0
5,1,Gilman's Profit-Sharing,Davis R. Dewey,13,0
5,1,State Hand-Books,,12,0
5,1,Anthropological Records,,12,0
5,1,Swank's Iron and Steel Report for 1888,,12,0
5,1,Uniform Railway Statistics,,12,0
5,1,Statistics of the American Navy,,12,0
4,1,Life Insurance in the United States,Walter C. Wright,16,0
4,1,Errata,,13,0
4,1,Sanitary Reports of Dr. Lucy M. Hall and Prof. Dwight Porter,,11,0
4,1,Practical Statistics,,19,0
4,1,The Census Act for 1890,,15,0
4,1,Census of Deaf-Mutes,,14,0
4,1,The Extension of the Metric System,,12,0
2-3,1,Park Areas and Open Spaces in Cities,E. R. L. Gould Ph. D.,21,0
2-3,1,"Key to the Publications of the United States Census, 1790–1887",Edward C. Lunt,30,0
1,1,Statistics of Water Power Employed in Manufacturing in the United States,George F. Swain Prof,69,0
