Issue,Volume,title,authors,views,citations
202,33,Residual Relationships and Velocity of Change as Pitfalls in the Field of Statistical Forecasting,Leon E. Truesdell,9,4
202,33,The Reliability of Preliminary Price Indexes,Walter B. Garver,12,0
202,33,Variations in Family Living Expenditures,Dorothy S. Brady,11,0
202,33,Discrete Frequency Distributions Arising from Mixtures of Several Single Probability Values,H. Muench,11,6
202,33,Comparability of Mortality Statistics,Theodore A. Janssen,9,1
202,33,The Association of Agricultural Price Fluctuations,Warren C. Waite,10,0
202,33,"Big Business, its Growth and its Place",,11,0
202,33,Revision of the Base Period for Government Index Numbers,,9,0
202,33,Statistical News and Notes,,9,0
202,33,Book Reviews,Ralph J. Watkins Review Editor,9,0
201,33,The Statistical Equivalent of Gold,W. Randolph Burgess,9,0
201,33,Changes in Capital Financing,Donald B. Woodward,9,0
201,33,Changes in Secondary Distribution of Equity Securities,H. J. Loman,9,0
201,33,Changed Conditions in the Marketing of new Issues,Jules I. Bogen,11,0
201,33,Tendencies in Consumer Financing,Rolf Nugent,11,0
201,33,Consumer Financing and its Relation to the Commercial Bank,David C. Barry,12,1
201,33,The Economic Function of the Sales Finance Company,Milan V. Ayres,11,0
201,33,Public Supervision of Consumer Credit,William Trufant Foster,13,0
201,33,Expenditure Patterns of Urban Families,A. D. H. Kaplan,9,1
201,33,Contribution to the Theory of Sampling Human Populations,J. Neyman,29,70
201,33,The Problem of Measuring Radio Coverage,L. D. H. Weld,9,0
201,33,Quantitative Methods in Politics,Stuart A. Rice,14,0
201,33,Government and the Sampling Referendum,George Gallup,13,4
201,33,Statistical Bias in Primary Data and Public Policy,A. F. Hinrichs,9,0
201,33,Some Measures of Changing Labor Productivity and Their Uses in Economic Analysis,David Weintraub,11,0
201,33,Some Recent Results in Population Analysis,Alfred J. Lotka,11,2
201,33,Mr. W. S. Gosset,J. Neyman,10,0
201,33,International Statistical Institute,,9,0
201,33,Institute of Mathematical Statistics,,8,0
201,33,Polish Statistical Society,,9,0
201,33,Progress of Work in the Census Bureau,,9,0
201,33,A Correction,Jacob L. Mosak,8,0
201,33,Statistical News and Notes,,9,0
201,33,Reviews,,9,0
200,32,Comparability versus Change,Vergil D. Reed,9,0
200,32,The Whole Duty of the Statistical Forecaster,Robert W. Burgess,11,0
200,32,Construction Costs and Real Property Values,Frank R. Garfield & William M. Hoad,9,0
200,32,The Preparation of Correlation Tables on a Tabulator Equipped with Digit Selection,Paul S. Dwyer & Alan D. Meacham,10,1
200,32,Revised Method of Calculation of the Wholesale Price Index of the United States Bureau of Labor Statistics,Jesse M. Cutts & Samuel J. Dennis,15,0
200,32,The Use of Ranks to Avoid the Assumption of Normality Implicit in the Analysis of Variance,Milton Friedman,201,957
200,32,Some Adjustments in Census Data on Unemployment,Don D. Humphrey,9,0
200,32,Notes,,10,0
200,32,Statistical News and Notes,,9,0
200,32,Reviews,,11,0
200,32,Editorial Board Page,,9,0
199,32,The Counting of Farms in the United States,John D. Black & R. H. Allen,9,0
199,32,Discussion,M. R. Benedict,9,0
199,32,Discussion,John D. Black & R. H. Allen,9,0
199,32,Variations among Cities in Per Capita Income,Edward L. Thorndike,10,0
199,32,Outline of 1936 Mortality and Natality Tabulations Made by the Bureau of the Census,Forrest E. Linder,9,0
199,32,On an Attempt to Reduce Infant Mortality in Denmark,Forrest Cl. Nybølle,9,0
199,32,Statistical and Economic Problems in the Administration of Social Security,Ewan Clague,9,0
199,32,On the Simultaneous Determination of the Elementary Regressions and Their Standard Errors in Subsets of Variables,Jacob L. Mosak,9,0
199,32,Correlation between Means and Standard Deviations in Field Experiments,F. R. Immer,12,0
199,32,Test of an Observed Difference in the Frequency of two Results,R. L. Peek Jr.,10,0
199,32,Methods in Wildlife Censuses,,24,0
199,32,Progress of Work in the Census Bureau,,9,0
199,32,Statistical News and Notes,,11,0
199,32,Reviews,,9,0
199,32,Editorial Board Page,,9,0
198,32,Industrial Productivity and Prices,Frederick C. Mills,10,0
198,32,Highlights of the 1935 Census of Business,F. A. Gosnell,10,0
198,32,"Variations in Price Relative Distributions, January 1927 to December 1936",Leonard Ascher,10,0
198,32,A Graphic Method of Measuring Seasonal Variation,William A. Spurr,10,1
198,32,The Construction of two Height Charts,May Ayres Burgess,11,3
198,32,Methods and Problems of Sampling Presented by the Urban Study of Consumer Purchases,Erika H. Schoenberg & Mildred Parten,21,1
198,32,Consistency of Recording Statistical Data from Prison Files,Barkev S. Sanders,9,0
198,32,The Measurement of Purchasing Power,Edward E. Lewis,9,0
198,32,Reply,Wirth F. Ferger Associate Economic Adviser to the Secretary of Agriculture,10,0
198,32,The Concept of Confidence or Fiducial Limits Applied to the Poisson Frequency Distribution,William E. Ricker,13,8
198,32,On the Elimination of Variables in Multiple Correlation,Y. K. Wong,12,0
198,32,Note on Professor Kelley's Method,Karl J. Holzinger,9,0
198,32,Weighted Aggregates and Index Numbers,H. B. Arthur,9,0
198,32,Geometric Presentation of Correlation,John W. Morse,10,1
198,32,A Statistical Problem in Forestry: Allocation of Log Yarding Costs According to Log Volume,Evelyn Aylesworth Ph.D.,9,0
198,32,What use is Industry Making of Research and Statistics?,,10,0
198,32,Statistical Discussions and Recommendations of the World Textile Conference,W. Ellison Chalmers,9,0
198,32,Application of Statistical Methods in the American Society for Testing Materials,H. F. Dodge,9,0
198,32,Handbook on Sources of Economic Data Pertaining to California,Wm. A. Sturm,9,0
198,32,Federal Accident Statisticians,,9,0
198,32,Progress of Work in the Census Bureau,,9,0
198,32,Statistical News and Notes,,10,0
198,32,Reviews,,9,0
198,32,Editorial Board Page,,9,0
197,32,Statistics and Social Engineering,Joseph S. Davis,10,1
197,32,Corporation Statements as the Basis of Investment Policy,Laurence H. Sloan,11,0
197,32,Statistical Requirements of the Social Security Board for Efficient Administration,Arthur J. Altmeyer,13,0
197,32,Minimum Statistical Requirements for Efficient Administration of Unemployment Compensation Systems,George E. Bigge,9,0
197,32,The Employer's Problem in Social Security Reporting,Christian E. Jarchow,9,0
197,32,Statistical Requirements of Social Security Programs: Discussion,Stephen M. Dubrul,8,0
197,32,Discussion,Ewan Clague,9,0
197,32,Analyzing Families by Composition Type with Respect to Consumption,Day Monroe,9,0
197,32,Methods of Measuring Variations in Family Expenditures,Faith M. Williams,9,0
197,32,Discussion,Hazel Kyrk,9,0
197,32,Measurement of Effects of Reciprocal Trade Agreements,E. Dana Durand,12,0
197,32,Discussion,Frank Whitson Fetter,9,0
197,32,Statistical Methods in Balance-of-Payments Estimates,Amos E. Taylor,11,0
197,32,Improved Objective Standards of Sales Performance,Donald R. G. Cowan,8,0
197,32,Statistical Cost Curves,Joel Dean,9,1
197,32,Methods Used in Strike Statistics,Florence Peterson,9,0
197,32,Estimating the Volume of Residential Building Construction,R. R. Foster & David L. Wickens,9,0
197,32,The Effect of Allocation of Nonresident Deaths on Death Rates,Forrest E. Linder,9,0
197,32,Automatic Checks in Correlation Analysis,Francis McIntyre,8,0
197,32,The Analysis of Internal Migration in the Swedish Census of 1930,Dorothy Swaine Thomas,9,1
197,32,Movements of Mail-Order Prices,Frederick C. Mills,9,0
197,32,Improvement of Government Personnel,Donald C. Riley,9,0
197,32,Progress of Work in the Census Bureau,,9,0
197,32,A Correction,,9,0
197,32,Statistical News and Notes,,9,0
197,32,Reviews,,10,0
197,32,Editorial Board Page,,9,0
196,31,"Karl Pearson, 1857–1936",Raymond Pearl,12,0
196,31,Statistics on Copper in the United States,Y. S. Leong,11,0
196,31,The Probability Distribution of Protection Test Results,Hugo Muench,10,4
196,31,The Improvement of Statistical Techniques in Biology,George W. Snedecor,10,1
196,31,Industry Statistics in Marketing Management,S. J. Kennedy,10,0
196,31,Development of the Postal Savings System,Louise Sissman,11,0
196,31,The New System of Population Accounting in the Netherlands,Dr. H. W. Methorst,12,0
196,31,A Test for the Goodness of Fit of a Curve Graduated to a Series of Observed Means,Joseph Berkson M.D.,10,0
196,31,"The Index Numbers, A.M.I and A.M.II",George Heberton Evans Jr.,10,0
196,31,The Analysis of Regression in Subsets of Variables,Frederick V. Waugh,8,2
196,31,"A Trend Line for Growth Series, Further Remarks",Norris O. Johnson,9,1
196,31,The Purpose and Progress of the Attorney General's Survey of Release Procedures,Barkev S. Sanders,9,0
196,31,Training Field Agents in the Bureau of Labor Statistics,Jacob Perlman,9,0
196,31,A Coöperative Arrangement for General Relief Statistics,,10,0
196,31,Progress of Work in the Census Bureau,,10,0
196,31,Statistical News and Notes,,12,0
196,31,Reviews,,14,0
195,31,An Empirical Method of Calculating Future Population,P. K. Whelpton,18,24
195,31,The Application of Sampling to Economic and Sociological Problems,A. L. Bowley,11,4
195,31,Corporate Earnings on Share and Borrowed Capital in Ratios of Gross Income (1918–1935),Leland Rex Robinson,9,0
195,31,The Practical Side of Trade Association Statistics,C. W. Halligan,9,0
195,31,Changes in the Wholesale Price Index in Relation to Factory Employment,Irving Fisher,9,0
195,31,Discussion,Morris A. Copeland,9,0
195,31,Rejoinder,Irving Fisher,10,0
195,31,Factorial and Correlational Analysis of the 1934 Vote in Chicago,Harold F. Gosnell & Margaret J. Schmidt,12,3
195,31,Principal Components,M. A. Girshick,11,8
195,31,The Negro as a Factor in the Nation's Labor Force,Alba M. Edwards,10,0
195,31,The Swedish Census of 1935–6,Dorothy Swaine Thomas,10,0
195,31,Rates of Mental Disease among Certain Population Groups in New York State,Benjamin Malzberg,9,0
195,31,A Broadened Program of Bank Reports,Mortimer J. Fox Jr.,9,0
195,31,The Statistical Work of the National Fertilizer Association,Charles J. Brand Executive Secretary and Treasurer,9,1
195,31,Statistical Probability,M. S. Bartlett,11,1
195,31,Note on an Index of Bond Prices,A. Willard Turner,9,0
195,31,Progress of Work in the Census Bureau,,9,0
195,31,Graphic Presentation,,9,0
195,31,Letters to the Editors,,9,0
195,31,A Correction,,9,0
195,31,Statistical News and Notes,,9,0
195,31,Malcolm Churchill Rorty,Donald R. Belcher,9,0
195,31,Reviews,,10,0
194,31,Index Numbers and Public Utility Valuation,Robert W. Harbeson,9,0
194,31,Distinctive Concepts of Price and Purchasing-Power Index Numbers,Wirth F. Ferger,11,0
194,31,"The Geographic Distribution of Intrinsic Natural Increase in the United States, and an Examination of the Relation between Several Measures of Net Reproductivity",Alfred J. Lotka,11,2
194,31,"The A.A.A., the Cotton Growers, and the Agricultural Problem",A. B. Cox,9,0
194,31,Errors of the Second Kind in Testing “Student's” Hypothesis,J. Neyman & B. Tokarska,9,8
194,31,The Statistical View of Nature,Morris R. Cohen,19,0
194,31,Discussion,C. J. Ducasse,9,0
194,31,Evaluating the Effect of Inadequately Measured Variables in Partial Correlation Analysis,Samuel A. Stouffer,10,6
194,31,Statistical Method and Industry in Great Britain,Egon S. Pearson,9,0
194,31,Legal Aspects of Statistical Activities of Trade Associations with Special Reference to the Sugar Institute Decision,Charles J. Brand,9,1
194,31,The Poisson Distribution and the Supreme Court,W. Allen Wallis,10,11
194,31,On the Comparability of Death Rates,Eugen Würzburger,9,0
194,31,Organization of the Central Statistical Board,,11,0
194,31,Progress of Work in the Census Bureau,,10,0
194,31,An Occupational Dictionary,,9,0
194,31,A Correction,,9,0
194,31,Edgar Sydenstricker,Willford I. King,10,0
194,31,Reviews,,13,0
193,31,Consolidating Our Gains,Willford I. King,10,0
193,31,The Meaning of Probability,Ernest Nagel,13,3
193,31,Some Uses of Statistics in Executive Control,F. Leslie Hayford,9,0
193,31,Bases of Control for Industrial Operation,Fairfield E. Raymond,9,0
193,31,The Kind of Information an Executive Needs to Operate a Factory,Walter F. Titus,9,0
193,31,Wanted—Industrial Statistics,Willard L. Thorp,9,0
193,31,A Proposal for an Integrated Program for the Reporting of Business Statistics to Government Agencies,S. M. Dubrul,9,0
193,31,Effect of N.R.A. on the Physical Volume of Production,Leonard Kuvin,9,0
193,31,Unemployment Insurance and Unemployment,M. C. Rorty,11,0
193,31,Setting up state Administration for unemployment insurance,Glenn A. Bowers,9,0
193,31,"Real Wages of Artisans in London, 1729–1935",Rufus S. Tucker,12,1
193,31,Price Stability and Responsiveness to Changes in the Price of Gold,Paul M. Densen,9,0
193,31,Statistics Relating to Security Markets and Corporations,Paul P. Gourrich,9,0
193,31,Significance of the Lending Function of the Federal Reserve Banks,E. A. Goldenweiser,9,0
193,31,Deposit Insurance as an Influence for Stabilizing the Banking Structure,Mortimer J. Fox Jr.,13,0
193,31,The Evaluation of the Effect upon Mortality Statistics of the Selection of the Primary Cause of Death,"Halbert L. Dunn M.D., Ph.D.",9,0
193,31,The Present Interests of Physicists in Statistics,W. Edwards Deming,12,1
193,31,A Correction,,9,0
193,31,Statistics in Chinese Agricultural Research,John Wishart,12,0
193,31,Special Studies on Statistics of Income,George C. Haas,9,0
193,31,Plans for a Study of the Consumption of Goods and Services by American Families,"Hildegarde Kneeland, Erika H. Schoenberg & Milton Friedman",15,0
193,31,Progress of Work in the Census Bureau,,10,0
193,31,Reviews,,11,0
192,30,Statistical Implications of the Social Security Program,Meredith B. Givens,11,0
192,30,"Corporate Earnings, 1929–31: Subgroups in Non-Manufacturing Industries",Solomon Fabricant,10,0
192,30,On the Influence of Classification on the Determination of a Measurable Characteristic,"H. Arthur Meyer, Dr. SC Techn & W. Edwards Deming PH.D.",10,1
192,30,"Trends in the Ages of Gainful Workers, by Occupation, 1910–1930",Mapheus Smith,10,0
192,30,Adjustment for the Influence of age Composition on Estimates by Burks's Method of the Distribution of Sizes of Completed Fraternities,Frank Lorimer,10,0
192,30,The Factor Elimination Method of Deriving a Coefficient of Net Determination,F. E. Wolfe,10,0
192,30,A Simplified Method of Determining Multiple Regression Constants,Frederick V. Waugh,10,3
192,30,The Activities of the Division of Current Business Statistics of the Central Statistical Board,Howard H. McClure & Richard L. Funkhouser,10,0
192,30,The Development of Industrial Applications of Statistical Theory in Poland,J. Neyman,11,0
192,30,On the Application of Mathematical Statistics and the Theory of Probability in the Industries of the Soviet Union,V. Romanovsky,10,1
192,30,The Institute of Mathematical Statistics,,10,0
192,30,Progress of Work in the Census Bureau,,10,0
192,30,The Central Statistical Board,,10,0
192,30,A Trend Line for Growth Series,Norris O. Johnson,11,6
192,30,Notes on Coal Consumption,M. C. Rorty,10,0
192,30,Letters to the Editor,,10,0
192,30,Suggestions Invited for an Improved Statistical Slide Rule,,10,0
192,30,Correction,,10,0
192,30,Statistical News and Notes,,11,0
192,30,Margaret Hope Hogg,Ralph G. Hurlin,11,0
192,30,Reviews,,12,0
191B,30,Honorary Members,,11,0
191B,30,Corporate Members,,10,0
191B,30,Fellows and Regular Members,,15,0
191B,30,Committees for 1935,,10,0
191A,30,The Foreign Trade Statistics of the United States,Eliot G. Mears,12,0
191A,30,A Statistical Study of Climate in Relation to Pulmonary Tuberculosis,Alfred Cowles 3rd & Edward N. Chapman M.D.,14,0
191A,30,Flexible Railway Freight Rates,Julian S. Duncan,10,0
191A,30,Test Criteria for Statistical Hypotheses Involving Several Variables,S. S. Wilks,12,0
191A,30,Construction Cost Indexes as Influenced by Technological Change and other Factors,Lowell J. Chawner,11,1
191A,30,Size of Completed Families,B. B. Wilson & M. M. Hilferty,12,0
191A,30,"Index of Production of Manufactures Derived from Census Data, 1933",Vladimir S. Kolesnikoff,11,0
191A,30,An Early Contribution by Life Insurance to Vital Statistics,Walter G. Bowerman,10,0
191A,30,Note on R. Clyde White's “Social Statistics”,Harry Pelle Hartkemeier & R. Clyde White,10,0
191A,30,The Central Statistical Board,John Dickinson Acting Chairman,10,0
191A,30,Progress of Work in the Census Bureau,,11,0
191A,30,Vital Statistics in the Census Bureau,W. L. Austin Director,10,0
191A,30,The International Statistical Institute,"E. Dana Durand, Haven Emerson & Walter F. Willcox Chairman",10,0
191A,30,Nominating Committee,Frederick F. Stephan Secretary,10,0
191A,30,Statistical News and Notes,,10,0
191A,30,Reviews,,11,0
191A,30,Editorial Board Page,,10,0
190,30,"Indexes of the Physical Volume Production of Producers' Goods, Consumers' Goods, Durable Goods and Transient Goods",Y. S. Leong,11,1
190,30,National Wealth and Income—Am Interpretation,Morris A. Copeland,12,0
190,30,Recent Monetary Experiments and Their Effect upon the Theory of Money and Prices,Willford I. King,12,0
190,30,Price Inflexibility and the Requirements of a Stabilizing Monetary Policy,Gardiner C. Means Economic Advisor on Finance to the Secretary of Agriculture,16,12
190,30,Laboratory Standards in Relation to Chance Fluctuations of the Erythrocyte Count as Estimated with the Hemocytometer,"Joseph Berkson M. D., Thomas B. Magath M. D. & Margaret Hurn B. A.",19,5
190,30,Checking the 1933 Federal Census of Dependent and Neglected Children in New York State,David M. Schneider,10,0
190,30,The Attitudes of Members of the American Statistical Association toward the Question of Calendar Reform,Simon Kuznets,13,0
190,30,Better Government Personnel,,11,0
190,30,The Encyclopaedia of the Social Sciences,S. A. Cadmore,12,0
190,30,Progress of Work in the Census Bureau Census of Agriculture,,11,0
190,30,Statistical News and Notes,,9,0
190,30,Reviews,,10,0
190,30,Editorial Board Page,,9,0
189,30,Statistics and Leviathan,Frederick C. Mills,12,0
189,30,Factors in the Variation of Crime among Cities,William F. Ogburn,20,8
189,30,The National Income and its Distribution,W. L. Crum,10,0
189,30,A General-Purpose Classification for Manufacturing Industries,Ealph C. Epstein,11,0
189,30,Recent Progress in Statistical Method,Paul B. Rider,15,0
189,30,The Mechanics of the Tabulation of the Population Census,Leon E. Truesdell,11,0
189,30,A Formula for Finding the Skewness of the Combination of two or More Samples,William Dowell Baten,11,0
189,30,Should a Federal Monetary Authority be Established to Exercise Complete Control over the Currency?,Willford I. King Secretary,10,0
189,30,Employment and Health,Frederick F. Stephan Secretary,14,0
189,30,A Correction,Paul Horst,10,0
189,30,Development of the Activities of the American Statistical Association,Frederick F. Stephan Secretary,13,0
189,30,Reviews,,15,0
189,30,Problems of Recovery,Leonard P. Ayres,10,0
189,30,Problems of Recovery from the Point of View of Agriculture,Henry A. Wallace,13,0
189,30,Problems of Recovery,John Dickinson,10,0
189,30,Recent Movements in International Price Levels and the Doctrine of Purchasing Power Parity,Frank D. Graham,14,1
189,30,A Theorist's Comment on the Current Business Cycle,J. A. Schumpeter,19,1
189,30,The Federal Finances and the Banking System,James W. Angell,10,0
189,30,How the National Income was Spent 1919–29,Clark Warburton,9,0
189,30,The use of Statistics in the Study of Consumer Demand,Henry G. Weaver,10,0
189,30,The Consumers' Place in the Organization of the New Deal,Thomas C. Blaisdell Jr.,10,0
189,30,Codes and the Consumer,Willard L. Thorp,10,0
189,30,"Costs, Prices, and the Consumer",Henry B. Arthur,10,0
189,30,Economic Effects of Wages and Hours Provisions in Codes,T. O. Yntema,10,0
189,30,The Problem of Unemployment and the Changing Structure of Industry,Ewan Clague,12,4
189,30,Two Problems of Unemployment Insurance,Paul H. Douglas,10,0
189,30,Statistics in Social Insurance,C. A. Kulp,10,0
189,30,European Experiences and New Deal Statistics,Karl Pribram,10,0
189,30,Progress in Coordination of State and Federal Collection of Labor Statistics,Sidney W. Wilcox,11,0
189,30,A Plan for the Coordination of State and Federal Activities in the Collection of Agricultural Statistics,H. R. Tolley & O. V. Wells,10,0
189,30,Application of Punched Card Methods to Hospital Statistics,Halbert L. Dunn & Leonard Townsend,10,0
189,30,A Method of Analysis of Field Malaria Data,"H. H. Howard, W. C. Earle & H. Muench",10,0
189,30,Suggested Problems for Mathematical Research,Burton H. Camp,10,0
189,30,Analysis of Covariance of Statistically Controlled Grades,George W. Snedecor,11,1
189,30,A Study of Twins as a Method of Investigating Nature and Nurture,Frank N. Freeman,14,0
189,30,The Statistical Evaluation of Nature and Nurture,Karl J. Holzinger,12,0
189,30,A Study of Adopted Children as a Method of Investigating Nature-Nurture,Alice M. Leahy,16,2
189,30,Housing Conditions in America,Nathanael H. Engle,15,0
189,30,The Financial Survey for Urban Housing,David L. Wickens,12,0
189,30,"Real Estate Values, Housing Costs and the Volume of Construction",Roy Wenzlick,12,0
189,30,The Housing Program of the Federal Government: Its Accomplishments and Prospects,Ernest M. Fisher,12,0
189,30,The Housing Program of the Federal Emergency Administration of Public Works,Robert B. Mitchell,11,0
189,30,Editorial Board Page,,9,0
188,29,Recent Progress in Employment Statistics,Aryness Joy,11,0
188,29,The Chi-Test and Curve Fitting,W. Edwards Deming,19,3
188,29,"Value of the Gross National Product and its Components, 1919–1929",Clark Warburton,10,1
188,29,The Method of Expected Numbers for Tables of Multiple Classification with Disproportionate Subclass Numbers,George W. Snedecor,11,2
188,29,An Experiment in Advisory Service the Committee on Government Statistics and Information Services,Meredith B. Givens Executive Secretary,9,2
188,29,Summation Method of Fitting Parabolic Curves and Calculating Linear and Curvilinear Correlation Coefficients on a Scatter-Diagram,Chen-Nan Li,11,0
188,29,Sampling in the Field of Rural Relief,A. Raymond Mangus,9,2
188,29,Pitfalls in the Computation of the Correlation Ratio,Jan K. Wiśniewski,9,0
188,29,Note on the Chronology of Statistical Societies,Walter F. Willcox,11,0
188,29,Are Consumers Being Burdened by Monopolies Created by the Nra?,Willford I. King Secretary,9,0
188,29,Note on Correlation in Random Series,Alexander Sturges,9,0
188,29,Note on Estimating Significance of a Number of Samples,Loring Wood,9,0
188,29,A Letter concerning the Improvement of American Statistics,Walter F. Willcox,9,0
188,29,Procedure for Research Committees,,9,0
188,29,Collegiate Training in Mathematical Statistics,,9,0
188,29,Progress of Work in the Census Bureau,,9,0
188,29,Reviews,,9,0
188,29,Editorial Board Page,,11,0
187,29,Significance of Infant Mortality Rates for Small Geographic Areas,Robert E. Chaddock,11,1
187,29,Pitfalls in Sampling for Population Study,Clyde V. Kiser,10,5
187,29,Reliability of Forest Surveys,Bruce D. Mudgett & S. B. Gevorkiantz,11,0
187,29,Net Emigration from the United States to Canada: 1909–1931,Norman Leon Gold,9,0
187,29,Research and Statistical Program of the Federal Emergency Relief Administration,Emerson Ross,10,0
187,29,Fertility of Families on Relief,Samuel A. Stouffer,11,0
187,29,Boole's Challenge Problem,Edwin B. Wilson,9,1
187,29,"Index of Production of Manufactures Derived from Census Data, 1929, 1931",Aryness Joy,9,0
187,29,On the Rapidity of the Decline in the Birth Rate,P. K. Whelpton,9,0
187,29,London Meeting of the International Statistical Institute,Walter F. Willcox,9,0
187,29,Taming the Weekly Seasonal,G. M. Whitright & M. Farrington,10,0
187,29,On a Certain Conclusion of Frisch's,S. Subramanian,10,1
187,29,Reply to Mr. Subramanian's Note,Ragnar Frisch,9,1
187,29,A Statistical Slide Rule,,9,0
187,29,Corrections,,9,0
187,29,Committee on Government Statistics and Information Services,Meredith B. Givens Executive Secretary,9,0
187,29,Ought the United States to Resume Lending Abroad?,Willford I. King Secretary,9,0
187,29,Technical Methods of Forecasting Stock Prices,Willford I. King Secretary,11,1
187,29,Progress of Work in the Census Bureau,,9,0
187,29,Reviews,,9,0
187,29,Editorial Board Page,,9,0
186,29,The Completeness of Birth Registration in the United States,P. K. Whelpton,11,1
186,29,Evaluating 1933 for the Farmer,Mordecai Ezekiel Economic Adviser to the Secretary of Agriculture,11,0
186,29,Some Methods for Statistical Analysis,W. B. Kemp,10,0
186,29,"Unemployment Rates, Insurance Benefit, and Contribution Scales in Germany and Great Britain",Arnold Tolles,9,0
186,29,The Increase of Long-Term Debt in the United States (from 1880),Carl Snyder,10,0
186,29,A Two-Way Distribution of Price Changes,Henry B. Arthur & Lawrence W. Conant,8,0
186,29,The Average Value of the Sum of Absolute Differences of Paired Ordinals of Two Ordinal Series,J. Spier,12,0
186,29,A Simplified Code for Multiple Card Punching,Russell R. Reagh,10,0
186,29,The Exponential Equation Fitted by the Mean Value Method,E. Dillon Smith,11,0
186,29,On Weighting the Activity Ratio,Elmer C. Bratt,9,0
186,29,The Adjustment of Time Data for the Influence of Easter,Leroy M. Piser,9,0
186,29,The Central Statistical Board,,9,0
186,29,Committee on Government Statistics and Information Services,,9,0
186,29,Open Letters,,13,1
186,29,Ought the Security Exchanges to be Regulated by the Federal Government?,,10,0
186,29,Progress of Work in the Census Bureau,,9,0
186,29,Reviews,,9,0
186,29,Editorial Board Page,,10,0
185A,29,The Industrial and Commercial Area vs. the Political Area as the Unit for the Collection of Business Statistics,James N. Holsen,9,0
185A,29,Some Problems in the Construction of an Index Number of Rents,Jacob Perlman,9,0
185A,29,Discussion,Ewan Clague,10,0
185A,29,Operating Cost Variables in a Low Rental Housing Program,Asher Achinstein,10,0
185A,29,Construction Cost Statistics,James S. Taylor,9,0
185A,29,Changes in Family Income and Rental during the Economic Depression,Edgar Sydenstricker & G. St. J. Perrott,9,0
185A,29,The Economic Depression and Sickness,Selwyn D. Collins & G. St. J. Perrott,9,0
185A,29,Problems in the Application of Correlation to Sociology,Samuel A. Stouffer,11,2
185A,29,The Inadequacy of Correlation Method in Genetic Research,Barkev Sanders,11,1
185A,29,Dispersion in Man-Hour Productivity since 1929,Arthur F. Beal,9,0
185A,29,Factors Making for Instability,J. M. Clark,9,0
185A,29,The Processes of Business Revival in the Light of 1933 Conditions,Lewis H. Haney,11,0
185A,29,Estimates of Unemployment during the Last Four Years,Theodore J. Kreps,9,0
185A,29,The Reliability of Various Statistical Series as City and Regional Business Indexes,A. W. Zelomek,9,0
185A,29,State and Federal Coöperation in the Collection of Social Welfare Statistics,Ralph G. Hurlin,10,0
185A,29,Judicial Criminal Statistics (Abstract),L. C. Marshall,9,0
185A,29,The 13-Month Business Calendar,,9,0
185A,29,The Real Property Inventory,Howard Whipple Green,9,1
185A,29,Denver Real Property Studies,F. L. Carmichael,10,0
185A,29,The Use of Family Expenditures in Cost-of-Living Indexes,Helen R. Wright,9,0
185A,29,Revising the Wage Earners' Cost-of-Living Index,Margaret H. Hogg,9,0
185A,29,Measuring Changes in the Cost of Living of Federal Employees Living in Washington,Faith M. Williams,9,0
185A,29,Adequacy of the Sample in Budgetary Studies,Hugh S. Hanna,9,0
185A,29,State and Federal Coöperation in the Collection of Industrial Statistics,Roswell F. Phelps,9,0
185A,29,Using State Bureaus for the Joint Collection of Labor Statistics,Howard B. Myers,9,0
185A,29,Statistical Problems of the Meat Packing Industry under an Agricultural Adjustment Administration Trade Agreement,Charles F. Sarle,11,0
185A,29,Statistical Problems Arising out of the NRA Codes: The Automobile Industry,Lawrence H. Seltzer,9,0
185A,29,Statistics as a Public Work,Willard L. Thorp,8,0
185A,29,Statistics and Economics,O. M. W. Sprague,12,0
185A,29,Sampling Errors and Interpretations of Social Data Ordered in Time and Space,Frederick F. Stephan,11,4
185A,29,Some Problems in the Correlation of Spatially Distributed Variables,Jerry A. Neprash,13,4
185A,29,Certain Effects of Grouping upon the Size of the Correlation Coefficient in Census Tract Material,C. E. Gehlke & Katherine Biehl,47,32
185A,29,The Trade Institutes and Code Authorities,Wilson Compton,9,0
185A,29,The Code Authority in Coöperation with NRA or a Government Bureau,Roy A. Cheney,9,0
185A,29,Who Should Collect Economic Statistics for Recovery and Planning?,Isador Lubin,9,0
185A,29,Discussion,Morris A. Copeland,9,0
185A,29,A Statistical Analysis of the Food Requirements for the Population of the United States,Hazel K. Stiebeling,9,0
185A,29,Editorial Board Page,,9,0
185,29,Statistical Opportunities and Responsibilities,Stuart A. Rice,11,0
185,29,A Random-Difference Series for Use in the Analysis of Time Series,Holbrook Working,26,49
185,29,Derivation of Rates from Summation Data by the Catalytic Curve,Hugo Muench,15,7
185,29,Corporate Earnings on Share and Borrowed Capital in Ratios of Gross Income,Leland Rex Robinson,9,0
185,29,The Analysis of Multiple Classifications with Unequal Numbers in the Different Classes,F. Yates,25,99
185,29,Meeting of the International Statistical Institute at Mexico City,Walter F. Willcox,10,0
185,29,A Coefficient of “Combined Partial Correlation” with an Example from Sociological Data,Samuel A. Stouffer,15,1
185,29,Bi-Centenary of the Normal Curve,Helen M. Walker,13,0
185,29,A Coefficient of Independent Determination,Thomas C. McCormick,9,1
185,29,Some Fundamental Factors Entering into the Wealth and Income of the United States,L. C. Wilcoxen,9,0
